Agent,InformationLevel,Pdc_Correct1,Pdc_Correct2,Pdc_Correct3,Pdc_Correct4,Pdc_Correct5,Pdt1,Pdt2,Pdt3,Pdt4,Pdt5,Coin1,Coin2,Coin3,Coin4,Coin5,Decision1,Decision2,Decision3,Decision4,Decision5,BetAmount1,BetAmount2,BetAmount3,BetAmount4,BetAmount5,Bet1,Bet2,Bet3,Bet4,Bet5,Session,statistics_score,WrongNum,BlankNum,ExchangeRate,TimeOKProbabilityTestQ1Q5OK,TimeOKProbabilityTestQ6Q10OK,Earning2,TimeClickToProCorrectAnswersOK,Choice1,Choice2,Choice3,Choice4,Choice5,Choice6,Choice7,Choice8,Choice9,Choice10,TimeClickToProionInstructionOK,Gender,Year,Age,TimeSubmitDemographicsOK,UnderstandingLevel,TimeSubmitUnderstandingQnsOK,questionorder1,questionorder2,questionorder3,questionorder4,questionorder5,questionorder6,questionorder7,questionorder8,questionorder9,questionorder10,KarmaBelief1,KarmaBelief2,KarmaBelief3,TimeSubmitKarmaBeliefOK,Authority1,Authority2,Authority3,Authority4,Authority5,Authority6,Authority7,TimeSubmitLocuOfControlScaleOK,IUS1,IUS2,IUS3,IUS4,IUS5,IUS6,IUS7,IUS8,IUS9,IUS10,IUS11,IUS12,Endowment_beforeR1,Endowment_beforeR2,Endowment_beforeR3,Endowment_beforeR4,Endowment_beforeR5,Endowment_afterR1,Endowment_afterR2,Endowment_afterR3,Endowment_afterR4,Endowment_afterR5,StreakTreat_R2,StreakTreat_R3,StreakTreat_R4,StreakTreat_R5,switching_point,risk_score,treat,karma,authority,iu,Head1,Head2,Head3,Head4,Tail1,Tail2,Tail3,Tail4,madewrongbet1,madewrongbet2,madewrongbet3,madewrongbet4,madewrongbet5,fixedbetting,betsame1,betsame2,betsame3,betsame4,betsame5,gambler1,gambler2,gambler3,gambler4,lgbetamount1,lgbetamount2,lgbetamount3,lgbetamount4,lgbetamount5
2,2,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,50,50,60,60,75,1,1,1,1,1,3b,10,0,0,0.02,64,183,3,0,1,1,1,2,2,2,2,2,2,2,479,1,1,20,22,5,-94,9,6,8,12,7,2,4,3,5,1,1,1,1,-2,6,5,5,2,2,5,5,-45,2,3,4,4,2,1,2,1,1,2,2,1,300,340,280,220,280,340,280,220,280,355,2,1,1,1,4,0,4,-1.704315185546875,0.40007215738296509,-0.96805399656295776,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,3.9120230674743652,3.9120230674743652,4.0943446159362793,4.0943446159362793,4.3174881935119629
2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,50,50,50,50,50,1,1,0,1,1,1b,7,3,0,0.02,32,90,1.2,-8,1,1,1,1,2,2,2,2,2,2,479,1,1,21,9,5,-43,6,2,12,5,1,4,3,8,9,7,3,3,3,-26,2,3,2,5,6,6,5,-21,4,3,2,4,3,1,2,1,3,3,4,2,300,340,380,320,360,340,380,320,360,400,2,2,1,1,5,1,3,-0.082295022904872894,0.1984853595495224,0.13269573450088501,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652
1,2,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,10,12,20,22,46,1,0,0,1,0,4b,4,6,0,0.02,22,56,0,-11,1,1,1,1,1,1,1,1,2,2,478,2,1,21,11,5,-36,9,2,4,12,6,7,8,3,5,1,3,4,4,-9,6,3,1,1,3,7,6,-27,1,2,5,4,3,3,1,2,3,4,3,2,300,310,298,268,246,310,298,268,246,200,2,2,1,1,9,2,2,0.39575815200805664,-0.70913130044937134,0.072749167680740356,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,2.3025851249694824,2.4849066734313965,2.995732307434082,3.0910425186157227,3.828641414642334
1,2,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,50,50,100,50,150,1,1,1,1,1,4f,10,0,0,0.02,107,16,3,0,1,1,1,1,2,2,2,2,2,2,479,1,1,20,21,5,-14,9,12,8,1,5,6,7,3,4,2,3,3,3,-6,3,3,3,5,5,5,4,-25,4,4,4,2,4,3,3,3,5,4,4,3,300,250,200,300,350,250,200,300,350,500,3,3,3,1,5,1,2,-0.082295022904872894,0.52039635181427002,1.244680643081665,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,2,0,0,3.9120230674743652,3.9120230674743652,4.6051702499389648,3.9120230674743652,5.0106353759765625
2,2,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,50,60,70,55,200,0,1,1,1,1,4d,5,5,0,0.02,123,111,0,-3,1,1,1,1,2,2,2,2,2,2,480,2,1,19,23,4,-7,9,8,12,4,5,6,7,2,1,3,4,4,2,-8,2,5,3,5,2,7,7,-12,2,2,1,2,1,2,1,1,4,1,2,2,300,340,390,310,355,340,390,310,355,545,3,1,1,1,5,1,4,0.53820574283599854,-0.22565819323062897,-0.97564733028411865,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,3.9120230674743652,4.0943446159362793,4.2484951019287109,4.0073332786560059,5.2983174324035645
2,2,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,100,100,100,50,100,1,1,1,0,0,3f,9,1,0,0.02,73,97,2.3999999999999999,-1,1,1,1,1,2,2,2,2,2,2,478,2,1,19,18,5,-45,9,7,6,12,2,5,3,8,1,4,1,2,4,-9,2,1,1,2,1,6,6,-14,3,2,4,1,4,1,2,1,1,1,2,1,300,400,290,190,140,400,290,190,140,40,2,1,1,1,5,1,4,-1.0357526540756226,-1.3907670974731445,-1.2805424928665161,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,4.6051702499389648,4.6051702499389648,4.6051702499389648,3.9120230674743652,4.6051702499389648
1,2,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,10,10,10,10,10,1,1,1,0,0,5c,6,3,1,0.02,99999,99999,0.90000000000000002,99999,1,1,1,1,2,2,2,2,2,2,99999,2,3,21,99999,5,99999,1,6,2,8,5,3,7,9,12,4,2,2,2,99999,2,5,2,5,6,6,6,99999,3,4,4,4,5,2,3,2,3,2,4,1,300,290,280,290,280,290,280,290,280,270,3,3,3,1,5,1,2,-0.89330512285232544,0.32399970293045044,0.366374671459198,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,2,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
1,2,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,20,40,30,100,100,0,0,0,1,0,2e,6,4,0,0.02,17,11,0.59999999999999998,0,1,1,1,1,1,2,2,2,2,2,479,2,1,19,3,2,-28,12,1,9,4,8,2,5,3,7,6,4,4,4,-34,6,6,2,2,3,6,6,-25,2,4,5,3,4,4,4,4,3,2,4,2,300,320,280,250,150,320,280,250,150,250,3,1,1,1,6,2,2,0.72871506214141846,0.024103431031107903,0.68940126895904541,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2.995732307434082,3.6888794898986816,3.4011974334716797,4.6051702499389648,4.6051702499389648
1,2,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,40,40,15,15,25,0,1,1,1,0,4f,4,1,5,0.02,63,0,0.90000000000000002,-4,1,1,1,1,1,1,1,2,2,2,476,2,3,21,-10,3,18,6,2,1,3,4,12,7,8,9,5,3,3,1,-2,7,7,4,4,4,4,4,-4,3,3,3,3,3,3,3,3,3,3,3,3,300,340,300,315,330,340,300,315,330,305,2,1,1,1,8,2,2,-0.2728043794631958,1.3737887144088745,0.36903110146522522,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2,0,0,3.6888794898986816,3.6888794898986816,2.7080502510070801,2.7080502510070801,3.2188758850097656
2,2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,15,20,75,70,100,0,0,1,1,0,1a,6,4,0,0.02,42,95,0.59999999999999998,-1,1,1,1,1,1,1,1,1,2,2,479,2,1,18,20,5,-18,6,2,4,9,12,7,1,5,8,3,1,2,1,0,6,2,2,2,2,6,4,-14,1,3,2,3,2,1,2,2,1,2,3,1,300,315,295,370,430,315,295,370,430,320,2,2,2,2,9,2,4,-1.321516752243042,-0.35259184241294861,-1.0374000072479248,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,2.7080502510070801,2.995732307434082,4.3174881935119629,4.2484951019287109,4.6051702499389648
2,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,51,50,100,200,100,1,0,0,0,0,2d,9,1,0,0.02,101,91,2.3999999999999999,-114,1,1,1,1,2,2,2,2,2,2,479,1,4,23,17,5,-56,3,7,6,1,5,4,8,9,12,2,4,4,2,-21,2,2,2,2,2,7,6,-23,3,4,3,2,3,3,4,1,2,3,2,1,300,351,301,401,601,351,301,401,601,701,3,1,1,1,5,1,3,0.53820574283599854,-1.1082342863082886,-0.26620808243751526,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9318256378173828,3.9120230674743652,4.6051702499389648,5.2983174324035645,4.6051702499389648
2,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,40,30,30,20,30,0,0,0,1,0,3e,6,4,0,0.02,1,47,0.59999999999999998,-6,1,1,1,1,1,1,1,2,2,2,479,2,2,20,13,4,-37,1,5,4,2,12,6,3,7,9,8,4,4,3,-10,2,1,1,1,2,7,6,-30,3,4,4,2,4,2,4,1,2,2,1,1,300,260,290,320,340,260,290,320,340,310,3,3,3,1,8,2,3,0.6334604024887085,-1.527854323387146,-0.56263554096221924,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3.6888794898986816,3.4011974334716797,3.4011974334716797,2.995732307434082,3.4011974334716797
1,2,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,15,15,10,100,150,1,1,1,0,0,3a,8,2,0,0.02,94,69,1.8,0,1,1,1,1,1,2,2,2,2,2,480,2,1,19,-25,4,-29,6,4,12,3,2,1,7,5,9,8,1,4,5,-16,6,5,1,2,5,7,7,-30,3,4,4,4,4,2,5,4,4,5,4,4,300,285,260,250,150,285,260,250,150,0,2,1,1,1,6,2,2,-0.17490097880363464,-0.16356299817562103,1.5316601991653442,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,2,2,0,2.7080502510070801,2.7080502510070801,2.3025851249694824,4.6051702499389648,5.0106353759765625
1,2,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,50,50,50,50,100,1,1,1,1,1,6e,0,0,10,0.02,0,0,0,-2,1,1,1,1,1,1,1,1,1,2,479,1,1,18,19,5,-155,7,9,12,8,5,4,6,1,2,3,2,5,3,-40,2,1,1,3,4,6,7,-54,3,4,2,3,4,2,4,3,2,4,3,2,300,250,300,350,400,250,300,350,400,300,2,2,2,2,10,2,2,0.35034507513046265,-0.93911373615264893,0.32401150465011597,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,3.9120230674743652,3.9120230674743652,3.9120230674743652,3.9120230674743652,4.6051702499389648
2,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,30,20,50,30,80,0,1,1,0,1,7a,10,0,0,0.02,58,43,3,-2,1,1,1,2,2,2,2,2,2,2,479,2,2,20,15,5,-56,8,7,3,12,5,6,1,4,9,2,4,4,3,-23,5,6,5,5,5,6,6,-43,5,5,2,5,4,3,5,1,4,3,5,2,300,270,250,290,320,270,250,290,320,390,3,3,1,1,4,0,3,0.6334604024887085,1.0865559577941895,1.3673993349075317,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,3.4011974334716797,2.995732307434082,3.9120230674743652,3.4011974334716797,4.3820266723632812
2,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,90,80,80,50,90,0,1,1,1,0,2a,7,3,0,0.02,50,117,1.2,-1,1,1,1,1,1,2,2,2,2,2,479,2,1,19,10,3,-55,6,2,3,8,5,9,4,12,1,7,4,5,4,-1,5,3,3,5,6,5,5,-19,3,4,2,1,2,2,1,2,2,2,3,2,300,380,450,360,300,380,450,360,300,380,2,2,1,1,6,2,3,1.111513614654541,0.78873330354690552,-0.60450983047485352,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,4.499809741973877,4.3820266723632812,4.3820266723632812,3.9120230674743652,4.499809741973877
1,2,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,50,88,62,174,299,1,1,1,1,1,5c,9,1,0,0.02,99999,99999,2.3999999999999999,99999,1,1,1,1,2,2,2,2,2,2,99999,1,1,22,99999,5,99999,3,4,7,5,12,6,1,8,2,9,3,3,4,99999,3,2,4,4,2,6,6,99999,4,4,5,4,5,3,4,4,3,3,2,3,300,250,162,224,398,250,162,224,398,697,2,1,1,1,5,1,2,0.012959655374288559,-0.27617362141609192,0.91311836242675781,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,2,0,0,3.9120230674743652,4.4773368835449219,4.1271343231201172,5.159055233001709,5.7004437446594238
1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,30,30,40,50,80,1,1,0,1,1,5e,0,0,10,0.02,0,0,0,99999,1,1,1,1,1,1,2,2,2,2,99999,2,1,20,99999,3,99999,9,8,3,4,1,5,2,12,7,6,4,4,4,99999,3,5,3,5,3,4,3,99999,3,3,3,3,4,4,4,3,3,4,3,2,300,270,240,200,240,270,240,200,240,150,2,1,1,1,7,2,1,0.72871506214141846,0.67674493789672852,0.6597210168838501,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,3.4011974334716797,3.4011974334716797,3.6888794898986816,3.9120230674743652,4.3820266723632812
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,10,10,10,10,1,1,1,1,1,1c,10,0,0,0.02,77,172,3,-2,1,1,1,1,2,2,2,2,2,2,479,1,1,18,20,5,-45,1,2,6,4,12,8,7,5,3,9,5,5,2,-39,1,6,7,7,7,2,6,-18,1,5,4,5,2,1,5,5,1,2,3,1,300,310,320,330,340,310,320,330,340,330,3,1,1,1,5,1,1,1.2539610862731934,1.8602051734924316,-0.077205456793308258,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
2,2,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,20,40,120,100,250,1,1,1,1,1,5b,8,2,0,0.02,99999,99999,1.8,99999,1,1,1,1,1,2,2,2,2,2,99999,1,2,22,99999,5,99999,5,3,4,1,6,2,7,8,9,12,4,2,4,99999,3,4,4,4,4,4,4,99999,3,3,3,3,3,3,3,3,3,3,3,3,300,320,280,160,260,320,280,160,260,10,3,3,3,1,6,2,4,-0.036881942301988602,0.57094144821166992,0.36903110146522522,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,2.995732307434082,3.6888794898986816,4.7874917984008789,4.6051702499389648,5.521461009979248
1,2,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,60,60,75,125,125,1,1,1,1,1,2e,8,2,0,0.02,7,8,1.8,1,1,1,1,1,2,2,2,2,2,2,479,1,2,21,14,4,-66,4,7,9,5,1,6,3,8,2,12,1,1,1,-10,7,5,2,3,2,7,6,-21,2,2,4,2,3,2,2,1,2,2,1,1,300,240,300,375,250,240,300,375,250,125,2,2,2,1,5,1,2,-1.704315185546875,-0.018297431990504265,-1.0812602043151855,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,4.0943446159362793,4.0943446159362793,4.3174881935119629,4.8283138275146484,4.8283138275146484
1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,10,20,30,20,40,1,1,1,1,1,2b,5,0,5,0.02,0,81,1.5,-5,1,1,1,1,1,2,2,2,2,2,475,1,4,22,16,5,-14,8,7,1,9,3,6,2,12,5,4,3,3,3,-4,3,6,1,1,2,6,7,-33,2,3,2,3,2,2,2,2,2,2,2,2,300,290,310,280,260,290,310,280,260,300,2,2,1,1,6,2,1,-0.082295022904872894,-0.86056596040725708,-0.69839054346084595,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,2.3025851249694824,2.995732307434082,3.4011974334716797,2.995732307434082,3.6888794898986816
2,2,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,30,60,30,40,40,0,1,1,0,1,7c,9,1,0,0.02,112,136,2.3999999999999999,-8,1,1,1,1,1,1,1,1,2,2,479,2,2,19,9,5,-38,7,3,4,12,5,9,8,1,6,2,3,3,5,-11,2,2,2,5,5,7,7,-30,3,5,5,4,4,2,4,1,3,3,5,2,300,320,370,390,420,320,370,390,420,370,2,2,2,1,9,2,4,0.10821433365345001,-0.31913933157920837,0.84079569578170776,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,3.4011974334716797,4.0943446159362793,3.4011974334716797,3.6888794898986816,3.6888794898986816
2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,20,60,100,160,200,1,1,1,0,1,1b,8,2,0,0.02,57,154,1.8,1,1,1,1,1,2,2,2,2,2,2,479,1,1,22,20,5,-166,4,2,3,12,9,6,7,1,5,8,5,5,5,-2,6,6,2,2,5,7,7,-13,3,4,4,3,4,2,2,1,1,1,1,1,300,320,380,470,300,320,380,470,300,490,3,1,1,1,5,1,3,1.5397251844406128,0.087336353957653046,-0.91736006736755371,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,2.995732307434082,4.0943446159362793,4.6051702499389648,5.0751738548278809,5.2983174324035645
1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30,30,40,80,80,1,0,0,0,1,4c,6,1,3,0.02,0,1,1.5,-1,1,1,1,1,1,1,1,2,2,2,479,1,1,18,-20,5,-77,6,7,9,4,5,12,1,8,3,2,3,3,2,-61,1,1,1,1,1,7,7,-44,2,3,4,1,1,3,5,4,3,4,2,2,300,330,300,260,180,330,300,260,180,260,3,1,1,1,8,2,2,-0.17754970490932465,-1.8659569025039673,0.073484599590301514,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,3.4011974334716797,3.4011974334716797,3.6888794898986816,4.3820266723632812,4.3820266723632812
2,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,60,60,80,90,40,1,0,0,1,0,5d,9,1,0,0.02,99999,99999,2.3999999999999999,99999,1,1,1,1,1,1,2,2,2,2,99999,2,1,19,99999,4,99999,2,12,3,5,8,7,6,9,4,1,4,2,2,99999,5,3,2,2,2,6,6,99999,3,4,4,4,4,4,4,4,1,1,1,1,300,360,420,500,590,360,420,500,590,550,3,3,3,1,7,2,3,-0.22739130258560181,-0.54930412769317627,-0.21111050248146057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0943446159362793,4.0943446159362793,4.3820266723632812,4.499809741973877,3.6888794898986816
1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,10,10,10,10,10,1,1,1,1,1,4a,9,1,0,0.02,49,22,2.3999999999999999,-3,1,1,1,1,1,1,1,2,2,2,479,2,3,21,-9,4,-147,9,5,12,4,1,3,7,8,6,2,2,2,2,-27,5,3,4,4,5,5,3,-35,3,2,1,2,1,3,1,2,2,2,2,2,300,290,300,310,320,290,300,310,320,310,2,2,2,2,8,2,1,-0.89330512285232544,0.82358884811401367,-0.87005531787872314,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824,2.3025851249694824
2,2,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,100,100,150,50,50,0,0,0,0,0,4d,9,1,0,0.02,15,96,2.3999999999999999,0,1,1,2,2,2,2,2,2,2,2,480,1,2,20,24,5,-24,5,2,7,4,12,6,8,1,3,9,4,4,5,0,1,1,1,1,4,7,7,-14,2,2,2,2,2,2,4,2,2,2,2,2,300,400,300,450,400,400,300,450,400,350,2,2,1,1,3,-1,4,0.82396978139877319,-1.4889571666717529,-0.76761716604232788,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,4.6051702499389648,4.6051702499389648,5.0106353759765625,3.9120230674743652,3.9120230674743652
2,2,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,20,50,55,100,250,1,1,0,0,1,6b,3,7,0,0.02,15,74,0,0,1,1,1,1,1,1,2,2,2,2,480,2,2,21,20,4,-2,2,4,3,1,5,12,6,8,9,7,4,4,4,-7,5,6,3,3,4,7,5,-27,3,3,2,3,4,3,1,4,4,3,4,2,300,320,370,425,325,320,370,425,325,65,3,1,1,1,7,2,4,0.72871506214141846,0.34126472473144531,0.5617174506187439,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,2.995732307434082,3.9120230674743652,4.0073332786560059,4.6051702499389648,5.521461009979248
2,2,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,75,70,50,50,60,1,1,0,0,1,3b,5,4,1,0.02,128,104,0.29999999999999999,-12,1,1,1,1,1,1,2,2,2,2,479,2,1,17,2,5,-159,8,9,2,5,7,6,3,12,1,4,3,2,2,-17,3,2,7,5,7,7,7,-27,5,5,5,5,5,4,5,5,5,4,5,5,300,375,305,355,305,375,305,355,305,365,3,3,3,1,7,2,4,-0.56034821271896362,0.75610560178756714,2.6561028957366943,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,4.3174881935119629,4.2484951019287109,3.9120230674743652,3.9120230674743652,4.0943446159362793
1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,25,25,25,25,25,0,0,0,0,0,6d,9,0,1,0.02,43,1,2.7000000000000002,-4,1,1,1,1,1,1,1,1,2,2,479,1,2,18,-3,4,-31,9,2,5,7,4,6,1,3,12,8,4,4,5,1,5,5,2,3,6,7,6,-14,5,5,5,4,5,4,5,4,3,5,5,4,300,325,350,325,350,325,350,325,350,325,2,1,1,1,9,2,1,0.82396978139877319,0.24763135612010956,2.1700716018676758,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2,0,0,3.2188758850097656,3.2188758850097656,3.2188758850097656,3.2188758850097656,3.2188758850097656
1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,10,15,20,15,25,0,1,1,1,1,5a,7,3,0,0.02,99999,99999,1.2,99999,1,1,1,1,1,1,1,1,2,2,99999,2,3,22,99999,4,99999,9,2,6,4,1,3,5,8,12,7,2,2,2,99999,3,3,3,4,5,6,5,99999,3,2,3,2,3,2,3,2,2,2,2,2,300,310,325,305,320,310,325,305,320,295,2,2,1,1,9,2,1,-0.89330512285232544,0.16357538104057312,-0.60915577411651611,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,2.3025851249694824,2.7080502510070801,2.995732307434082,2.7080502510070801,3.2188758850097656
1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,10,10,14,20,10,0,1,1,1,0,2f,6,3,1,0.02,51,99,0.90000000000000002,-3,1,1,1,1,1,1,1,1,1,1,479,2,1,20,16,4,-19,5,2,12,9,7,6,4,3,1,8,1,3,1,-17,2,2,2,2,2,5,6,-23,4,4,4,4,4,4,4,2,2,2,3,3,300,290,300,314,294,290,300,314,294,284,3,1,1,1,11,2,1,-0.93871819972991943,-0.92016810178756714,0.57184076309204102,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,2.3025851249694824,2.3025851249694824,2.6390573978424072,2.995732307434082,2.3025851249694824
1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,75,75,75,10,10,1,1,1,1,1,3c,10,0,0,0.02,5,91,3,0,1,1,1,1,1,1,1,2,2,2,479,1,1,21,16,5,-50,1,5,2,6,12,8,3,7,4,9,1,1,1,-7,1,1,1,1,1,6,6,-18,2,2,5,2,1,1,1,1,1,3,1,1,300,375,300,375,385,375,300,375,385,375,3,3,1,1,8,2,1,-1.704315185546875,-1.6778566837310791,-1.3708791732788086,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,4.3174881935119629,4.3174881935119629,4.3174881935119629,2.3025851249694824,2.3025851249694824
2,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,50,100,50,100,200,1,1,1,1,1,2a,8,2,0,0.02,9,160,1.8,-4,1,1,1,1,1,2,2,2,2,2,479,1,1,19,8,5,-27,1,3,2,5,12,7,4,9,8,6,2,2,2,-5,3,2,2,2,2,5,4,-11,4,4,4,3,2,2,1,3,2,2,1,2,300,250,350,300,200,250,350,300,200,0,2,1,1,1,6,2,3,-0.89330512285232544,-0.61366504430770874,-0.42103993892669678,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,3.9120230674743652,4.6051702499389648,3.9120230674743652,4.6051702499389648,5.2983174324035645
1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,50,70,50,50,100,0,0,0,0,0,2f,7,3,0,0.02,39,56,1.2,-1,1,1,1,1,1,2,2,2,2,2,479,1,1,22,12,5,-65,2,8,1,3,5,12,4,7,9,6,3,3,2,-30,5,5,4,3,3,5,4,-52,3,4,3,2,2,3,3,2,4,4,3,2,300,240,160,100,150,240,160,100,150,50,3,3,1,1,6,2,1,-0.17754970490932465,0.52904927730560303,0.43411770462989807,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,3.9120230674743652,4.2484951019287109,3.9120230674743652,3.9120230674743652,4.6051702499389648
1,2,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,20,20,30,10,10,1,0,1,0,1,3a,7,3,0,0.02,85,12,1.2,0,1,1,1,1,1,1,1,1,2,2,480,1,1,18,-22,5,-75,9,8,5,12,4,6,1,3,7,2,3,4,4,-46,4,3,2,5,5,5,6,-26,3,4,3,2,3,1,2,3,4,4,4,3,300,280,290,260,240,280,290,260,240,250,2,2,1,1,9,2,2,0.39575815200805664,0.30952221155166626,0.56051266193389893,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,2,2,0,2.995732307434082,2.995732307434082,3.4011974334716797,2.3025851249694824,2.3025851249694824
